timestamp,emotion_label,s1,s2,s3,s4,s5,s6,s7,s8,muscle_name
1747581034,happy,228,32,20,24,19,48,10,39,Zygomaticus Major
1747581034,happy,294,36,22,25,28,40,17,4,Zygomaticus Major
1747581034,happy,248,35,32,41,28,34,9,32,Zygomaticus Major
1747581034,happy,253,9,20,11,26,9,15,23,Zygomaticus Major
1747581034,happy,366,8,42,6,44,14,38,462,"Zygomaticus Major, Orbicularis oculi"
1747581034,happy,238,37,7,15,23,39,49,31,Zygomaticus Major
1747581034,happy,462,47,24,27,11,36,9,194,"Zygomaticus Major, Orbicularis oculi"
1747581034,happy,20,38,17,44,17,43,32,412,Orbicularis oculi
1747581034,happy,20,36,45,36,37,6,22,154,Orbicularis oculi
1747581034,happy,388,16,35,36,11,38,30,366,"Orbicularis oculi, Zygomaticus Major"
1747581034,happy,27,30,25,14,7,30,47,203,Orbicularis oculi
1747581034,happy,174,48,40,35,38,8,10,25,Zygomaticus Major
1747581034,happy,143,33,37,30,13,43,43,437,"Zygomaticus Major, Orbicularis oculi"
1747581034,happy,167,40,43,36,31,40,27,19,Zygomaticus Major
1747581034,happy,230,31,6,10,12,15,44,167,"Zygomaticus Major, Orbicularis oculi"
1747581034,happy,13,42,19,27,8,23,24,317,Orbicularis oculi
1747581034,happy,33,12,11,12,7,22,39,331,Orbicularis oculi
1747581034,happy,46,13,12,11,26,45,28,473,Orbicularis oculi
1747581034,happy,477,25,48,17,25,48,27,374,"Zygomaticus Major, Orbicularis oculi"
1747581034,happy,363,46,12,38,34,44,15,29,Zygomaticus Major
1747581034,happy,7,19,17,13,42,31,15,285,Orbicularis oculi
1747581034,happy,460,33,48,11,17,46,11,409,"Zygomaticus Major, Orbicularis oculi"
1747581034,happy,23,39,29,20,39,35,25,288,Orbicularis oculi
1747581034,happy,174,4,50,40,19,48,33,270,"Zygomaticus Major, Orbicularis oculi"
1747581034,happy,348,39,28,20,15,25,38,447,"Orbicularis oculi, Zygomaticus Major"
1747581034,happy,19,6,23,38,30,43,24,281,Orbicularis oculi
1747581034,happy,458,47,11,33,29,10,24,26,Zygomaticus Major
1747581034,happy,181,24,35,8,37,10,39,189,"Orbicularis oculi, Zygomaticus Major"
1747581034,happy,33,10,40,31,7,33,21,476,Orbicularis oculi
1747581034,happy,238,42,26,37,24,39,10,391,"Zygomaticus Major, Orbicularis oculi"
1747581034,happy,300,6,37,25,33,21,32,336,"Zygomaticus Major, Orbicularis oculi"
