timestamp,emotion_label,s1,s2,s3,s4,s5,s6,s7,s8,muscle_name
1747580508,happy,549,77,48,26,53,48,32,317,"Zygomaticus Major, Orbicularis oculi"
1747580508,happy,293,26,66,32,70,86,16,468,"Orbicularis oculi, Zygomaticus Major"
1747580508,happy,1,62,24,54,60,39,74,578,Orbicularis oculi
1747580508,happy,381,63,24,80,59,17,67,26,Zygomaticus Major
1747580508,happy,259,7,33,37,81,68,75,596,"Zygomaticus Major, Orbicularis oculi"
1747580508,happy,18,43,17,57,4,41,58,324,Orbicularis oculi
1747580508,happy,371,73,74,51,84,17,63,38,Zygomaticus Major
1747580508,happy,413,59,58,43,69,78,77,15,Zygomaticus Major
1747580508,happy,5,64,41,71,75,85,75,321,Orbicularis oculi
1747580508,happy,309,22,81,53,80,18,57,72,Zygomaticus Major
1747580508,happy,462,45,54,17,51,68,27,215,"Orbicularis oculi, Zygomaticus Major"
1747580508,happy,602,46,55,62,28,36,34,311,"Orbicularis oculi, Zygomaticus Major"
1747580508,happy,342,49,22,73,69,82,85,389,"Zygomaticus Major, Orbicularis oculi"
1747580508,happy,82,68,76,28,49,22,61,425,Orbicularis oculi
1747580508,happy,52,29,8,68,8,80,24,348,Orbicularis oculi
1747580508,happy,528,59,71,28,80,26,42,332,"Zygomaticus Major, Orbicularis oculi"
1747580508,happy,278,58,78,29,47,63,43,4,Zygomaticus Major
1747580508,happy,515,38,33,31,16,56,13,78,Zygomaticus Major
1747580508,happy,413,86,47,12,28,47,91,585,"Zygomaticus Major, Orbicularis oculi"
1747580508,happy,377,79,6,41,21,17,83,18,Zygomaticus Major
1747580508,happy,371,62,19,18,61,31,60,9,Zygomaticus Major
1747580508,happy,209,56,37,80,34,27,31,505,"Orbicularis oculi, Zygomaticus Major"
1747580508,happy,490,38,25,53,41,43,59,7,Zygomaticus Major
1747580508,happy,19,23,17,27,61,63,26,483,Orbicularis oculi
1747580508,happy,21,45,82,51,82,57,29,390,Orbicularis oculi
1747580508,happy,518,14,86,48,62,14,81,535,"Orbicularis oculi, Zygomaticus Major"
1747580508,happy,21,31,32,14,27,12,10,351,Orbicularis oculi
1747580508,happy,46,77,50,81,78,79,73,266,Orbicularis oculi
1747580508,happy,499,47,72,62,72,36,84,595,"Zygomaticus Major, Orbicularis oculi"
1747580508,happy,11,86,56,19,39,43,68,443,Orbicularis oculi
1747580508,happy,292,42,88,13,13,80,10,316,"Zygomaticus Major, Orbicularis oculi"
1747580508,happy,222,78,69,22,16,43,21,407,"Orbicularis oculi, Zygomaticus Major"
1747580508,happy,402,14,24,69,32,79,52,595,"Zygomaticus Major, Orbicularis oculi"
1747580508,happy,582,88,30,45,37,40,79,376,"Zygomaticus Major, Orbicularis oculi"
1747580508,happy,589,48,25,12,39,11,50,446,"Zygomaticus Major, Orbicularis oculi"
1747580508,happy,537,67,51,9,88,76,8,81,Zygomaticus Major
1747580508,happy,180,22,66,30,62,67,77,9,Zygomaticus Major
1747580508,happy,609,32,36,82,88,47,33,196,"Orbicularis oculi, Zygomaticus Major"
1747580508,happy,559,84,59,78,56,31,71,248,"Zygomaticus Major, Orbicularis oculi"
1747580508,happy,384,59,25,73,55,56,7,28,Zygomaticus Major
1747580508,happy,29,89,13,69,54,25,52,267,Orbicularis oculi
