timestamp,emotion_label,s1,s2,s3,s4,s5,s6,s7,s8,muscle_name
1747580385,happy,20,36,9,28,34,33,33,279,Orbicularis oculi
1747580385,happy,163,24,69,7,27,52,12,474,"Orbicularis oculi, Zygomaticus Major"
1747580385,happy,192,44,20,51,38,60,64,416,"Zygomaticus Major, Orbicularis oculi"
1747580385,happy,408,32,62,65,42,8,48,24,Zygomaticus Major
1747580385,happy,281,18,59,23,21,4,57,214,"Zygomaticus Major, Orbicularis oculi"
1747580385,happy,230,62,33,16,43,72,28,289,"Zygomaticus Major, Orbicularis oculi"
1747580385,happy,399,60,11,34,38,31,40,284,"Zygomaticus Major, Orbicularis oculi"
1747580385,happy,329,13,5,62,32,13,46,494,"Orbicularis oculi, Zygomaticus Major"
1747580385,happy,259,43,55,54,42,53,29,396,"Zygomaticus Major, Orbicularis oculi"
1747580385,happy,319,39,20,68,52,16,43,293,"Zygomaticus Major, Orbicularis oculi"
1747580385,happy,254,13,61,32,8,53,63,181,"Orbicularis oculi, Zygomaticus Major"
1747580385,happy,354,54,34,9,10,9,46,339,"Zygomaticus Major, Orbicularis oculi"
1747580385,happy,240,70,14,21,62,58,23,51,Zygomaticus Major
1747580385,happy,37,46,25,16,19,61,14,417,Orbicularis oculi
1747580385,happy,56,14,18,50,6,25,37,371,Orbicularis oculi
1747580385,happy,368,69,49,63,47,49,50,29,Zygomaticus Major
1747580385,happy,158,41,51,49,24,35,10,260,"Zygomaticus Major, Orbicularis oculi"
1747580385,happy,264,11,49,19,5,27,39,273,"Orbicularis oculi, Zygomaticus Major"
1747580385,happy,50,48,25,59,33,59,69,507,Orbicularis oculi
1747580385,happy,195,7,57,38,59,12,20,231,"Orbicularis oculi, Zygomaticus Major"
1747580385,happy,175,21,32,60,25,36,64,63,Zygomaticus Major
1747580385,happy,71,12,44,11,33,31,7,233,Orbicularis oculi
1747580385,happy,10,0,2,7,28,45,51,315,Orbicularis oculi
1747580385,happy,64,43,34,56,59,68,9,418,Orbicularis oculi
1747580385,happy,354,61,36,53,21,18,8,474,"Zygomaticus Major, Orbicularis oculi"
1747580385,happy,193,36,35,43,30,31,31,243,"Zygomaticus Major, Orbicularis oculi"
1747580385,happy,219,41,27,13,64,53,63,344,"Zygomaticus Major, Orbicularis oculi"
1747580385,happy,264,37,40,49,69,47,30,63,Zygomaticus Major
1747580385,happy,218,7,57,50,52,66,34,42,Zygomaticus Major
1747580385,happy,411,43,40,25,65,30,39,291,"Orbicularis oculi, Zygomaticus Major"
1747580385,happy,28,50,30,25,7,28,70,246,Orbicularis oculi
1747580385,happy,450,23,27,71,45,17,20,502,"Orbicularis oculi, Zygomaticus Major"
1747580385,happy,263,27,30,58,27,14,11,2,Zygomaticus Major
1747580385,happy,403,65,62,23,44,14,19,288,"Zygomaticus Major, Orbicularis oculi"
1747580385,happy,464,14,19,13,70,50,29,11,Zygomaticus Major
1747580385,happy,49,54,47,67,64,45,22,475,Orbicularis oculi
1747580385,happy,428,17,9,10,52,51,71,498,"Zygomaticus Major, Orbicularis oculi"
1747580385,happy,167,9,15,34,11,12,42,222,"Zygomaticus Major, Orbicularis oculi"
1747580385,happy,315,49,49,73,57,31,50,14,Zygomaticus Major
1747580385,happy,389,15,44,27,26,51,33,460,"Orbicularis oculi, Zygomaticus Major"
1747580385,happy,307,31,21,54,8,59,67,8,Zygomaticus Major
1747580385,happy,183,30,44,69,69,59,43,324,"Orbicularis oculi, Zygomaticus Major"
1747580385,happy,164,14,19,44,59,19,45,336,"Zygomaticus Major, Orbicularis oculi"
1747580385,happy,449,23,68,48,64,51,51,55,Zygomaticus Major
1747580385,happy,458,42,12,28,9,15,36,51,Zygomaticus Major
1747580385,happy,172,35,16,50,39,20,35,60,Zygomaticus Major
1747580385,happy,464,36,39,17,57,61,41,164,"Orbicularis oculi, Zygomaticus Major"
1747580385,happy,21,51,35,52,10,25,14,278,Orbicularis oculi
1747580385,happy,505,39,71,50,38,67,67,347,"Orbicularis oculi, Zygomaticus Major"
1747580385,happy,218,33,16,20,51,39,49,447,"Orbicularis oculi, Zygomaticus Major"
1747580385,happy,297,38,48,62,14,54,39,201,"Orbicularis oculi, Zygomaticus Major"
1747580385,happy,45,27,19,69,18,48,23,192,Orbicularis oculi
1747580385,happy,311,21,27,27,8,47,29,265,"Zygomaticus Major, Orbicularis oculi"
1747580385,happy,57,52,6,63,65,38,16,189,Orbicularis oculi
1747580385,happy,457,61,73,47,71,29,57,278,"Orbicularis oculi, Zygomaticus Major"
1747580385,happy,328,8,53,37,35,72,22,162,"Zygomaticus Major, Orbicularis oculi"
1747580385,happy,246,14,68,56,50,12,48,328,"Orbicularis oculi, Zygomaticus Major"
1747580385,happy,279,31,31,46,58,41,36,69,Zygomaticus Major
