timestamp,emotion_label,s1,s2,s3,s4,s5,s6,s7,s8,muscle_name
1747580286,happy,379,43,23,35,41,36,11,426,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,351,58,15,13,17,9,16,570,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,427,48,30,59,47,41,34,52,Zygomaticus Major
1747580286,happy,216,30,17,50,17,14,39,6,Zygomaticus Major
1747580286,happy,431,5,32,26,41,13,13,348,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,546,18,46,44,36,38,38,220,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,569,21,36,39,24,17,24,391,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,35,29,48,30,45,52,30,233,Orbicularis oculi
1747580286,happy,435,15,23,15,40,34,15,452,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,246,62,30,10,50,27,46,40,Zygomaticus Major
1747580286,happy,543,37,15,59,39,30,44,375,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,370,57,42,55,40,24,47,322,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,361,47,37,39,48,24,37,243,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,394,56,49,10,34,37,41,286,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,426,46,12,29,36,38,14,367,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,541,58,49,26,38,61,25,440,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,276,56,11,29,42,50,38,44,Zygomaticus Major
1747580286,happy,42,9,6,58,14,46,29,379,Orbicularis oculi
1747580286,happy,551,21,14,47,12,60,42,2,Zygomaticus Major
1747580286,happy,407,7,11,37,13,46,18,34,Zygomaticus Major
1747580286,happy,337,49,48,21,25,30,46,391,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,58,23,11,41,52,16,14,264,Orbicularis oculi
1747580286,happy,570,24,57,24,44,34,52,207,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,270,46,5,13,7,26,39,11,Zygomaticus Major
1747580286,happy,411,53,12,41,33,19,30,337,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,180,16,20,8,43,14,25,297,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,542,4,10,53,30,61,32,52,Zygomaticus Major
1747580286,happy,555,8,56,21,57,59,20,7,Zygomaticus Major
1747580286,happy,501,42,26,9,51,17,25,551,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,45,52,5,35,13,14,7,239,Orbicularis oculi
1747580286,happy,442,62,19,20,5,58,24,48,Zygomaticus Major
1747580286,happy,449,16,18,48,29,28,13,43,Zygomaticus Major
1747580286,happy,32,26,40,24,37,57,14,459,Orbicularis oculi
1747580286,happy,174,21,20,43,45,56,18,177,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,451,48,30,31,38,48,12,553,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,486,5,43,42,45,39,24,38,Zygomaticus Major
1747580286,happy,45,17,57,20,21,13,26,312,Orbicularis oculi
1747580286,happy,230,4,16,10,11,43,7,21,Zygomaticus Major
1747580286,happy,12,43,33,20,19,35,47,369,Orbicularis oculi
1747580286,happy,22,33,38,27,35,12,22,315,Orbicularis oculi
1747580286,happy,171,17,33,41,30,25,53,323,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,248,39,43,52,50,58,38,50,Zygomaticus Major
1747580286,happy,415,24,42,8,11,19,47,364,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,37,44,50,39,52,44,9,163,Orbicularis oculi
1747580286,happy,292,8,2,4,45,31,48,6,Zygomaticus Major
1747580286,happy,174,34,50,37,37,34,17,465,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,330,54,37,46,57,40,9,204,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,477,35,40,57,32,36,42,16,Zygomaticus Major
1747580286,happy,206,37,47,40,52,46,35,46,Zygomaticus Major
1747580286,happy,443,48,46,10,54,38,48,39,Zygomaticus Major
1747580286,happy,217,10,6,52,34,42,7,27,Zygomaticus Major
1747580286,happy,336,24,45,4,8,29,24,502,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,38,25,29,32,33,5,30,240,Orbicularis oculi
1747580286,happy,294,40,13,9,16,10,50,9,Zygomaticus Major
1747580286,happy,3,22,37,25,15,13,27,269,Orbicularis oculi
1747580286,happy,532,37,8,32,10,43,51,464,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,239,50,29,46,13,42,25,242,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,197,57,40,26,13,59,10,37,Zygomaticus Major
1747580286,happy,298,42,48,40,29,7,25,326,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,36,45,50,19,54,10,50,181,Orbicularis oculi
1747580286,happy,234,27,45,44,5,31,5,268,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,334,42,31,32,4,17,20,546,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,20,35,20,57,14,11,40,247,Orbicularis oculi
1747580286,happy,44,54,50,28,24,22,29,492,Orbicularis oculi
1747580286,happy,39,33,33,51,5,53,11,538,Orbicularis oculi
1747580286,happy,251,4,17,40,7,34,11,260,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,563,49,19,27,15,55,36,471,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,493,15,19,50,27,52,3,235,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,175,20,50,16,53,50,6,193,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,20,33,32,9,15,27,5,483,Orbicularis oculi
1747580286,happy,527,20,31,9,36,30,25,224,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,167,37,15,26,45,25,23,19,Zygomaticus Major
1747580286,happy,310,40,31,12,33,57,29,464,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,301,19,20,45,30,34,9,58,Zygomaticus Major
1747580286,happy,351,38,24,25,51,27,59,284,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,291,52,9,53,51,59,19,555,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,402,38,25,30,38,14,17,402,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,228,28,45,38,57,21,15,203,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,267,16,19,29,50,56,36,339,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,449,8,35,12,10,60,22,547,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,233,47,10,45,60,45,57,32,Zygomaticus Major
1747580286,happy,531,41,42,11,45,11,40,379,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,564,49,7,53,11,53,58,391,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,457,32,28,58,53,14,27,25,Zygomaticus Major
1747580286,happy,158,41,54,16,19,41,51,57,Zygomaticus Major
1747580286,happy,438,42,49,24,11,33,35,498,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,49,41,42,20,21,39,29,533,Orbicularis oculi
1747580286,happy,346,31,42,18,54,19,43,481,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,366,4,23,18,52,59,58,319,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,576,55,49,26,52,54,20,36,Zygomaticus Major
1747580286,happy,453,52,31,46,19,33,31,316,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,570,12,47,8,20,48,54,569,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,519,6,30,30,35,8,48,59,Zygomaticus Major
1747580286,happy,32,19,23,49,34,24,34,298,Orbicularis oculi
1747580286,happy,497,21,6,42,32,47,26,398,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,298,11,32,27,45,7,10,310,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,524,19,37,42,16,20,54,319,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,493,19,57,23,45,19,54,456,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,30,18,27,34,54,48,23,392,Orbicularis oculi
1747580286,happy,12,52,39,48,50,42,34,511,Orbicularis oculi
1747580286,happy,278,34,22,8,33,19,61,551,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,460,6,35,22,47,17,28,393,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,243,26,11,12,43,58,24,8,Zygomaticus Major
1747580286,happy,46,10,15,16,32,14,17,324,Orbicularis oculi
1747580286,happy,393,7,18,53,58,36,48,387,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,228,16,24,10,47,11,18,37,Zygomaticus Major
1747580286,happy,281,12,25,29,16,16,14,42,Zygomaticus Major
1747580286,happy,365,25,53,41,53,10,48,467,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,14,4,41,27,20,21,42,386,Orbicularis oculi
1747580286,happy,24,56,33,61,21,53,48,513,Orbicularis oculi
1747580286,happy,251,28,41,45,2,42,53,19,Zygomaticus Major
1747580286,happy,42,57,24,40,35,27,18,158,Orbicularis oculi
1747580286,happy,319,50,32,30,37,10,35,19,Zygomaticus Major
1747580286,happy,248,17,48,46,14,22,32,284,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,377,51,10,50,38,19,16,446,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,500,41,53,52,26,23,61,420,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,258,23,17,10,34,32,29,26,Zygomaticus Major
1747580286,happy,309,36,26,15,33,25,45,49,Zygomaticus Major
1747580286,happy,542,27,60,12,57,51,13,28,Zygomaticus Major
1747580286,happy,57,27,44,53,33,46,5,275,Orbicularis oculi
1747580286,happy,169,45,35,58,49,5,42,489,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,420,45,8,18,37,48,8,16,Zygomaticus Major
1747580286,happy,326,43,13,13,42,28,31,47,Zygomaticus Major
1747580286,happy,27,54,51,23,15,37,26,362,Orbicularis oculi
1747580286,happy,501,21,16,15,41,8,22,320,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,259,11,45,37,7,39,11,239,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,405,59,52,58,60,39,60,458,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,339,24,15,54,13,21,20,198,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,571,24,50,30,11,61,45,495,"Orbicularis oculi, Zygomaticus Major"
1747580286,happy,47,28,34,14,49,14,53,261,Orbicularis oculi
1747580286,happy,218,19,14,53,17,21,42,550,"Zygomaticus Major, Orbicularis oculi"
1747580286,happy,35,39,21,10,45,19,23,171,Orbicularis oculi
1747580286,happy,535,53,52,11,7,59,35,198,"Orbicularis oculi, Zygomaticus Major"
