timestamp,emotion_label,s1,s2,s3,s4,s5,s6,s7,s8,muscle_name
1747581059,happy,209,30,30,20,39,43,49,35,Zygomaticus Major
1747581059,happy,306,20,39,27,12,18,30,207,"Zygomaticus Major, Orbicularis oculi"
1747581059,happy,453,38,17,30,31,29,21,277,"Orbicularis oculi, Zygomaticus Major"
1747581059,happy,15,26,29,47,43,10,22,345,Orbicularis oculi
1747581059,happy,385,7,16,31,23,13,34,325,"Zygomaticus Major, Orbicularis oculi"
1747581059,happy,439,32,23,39,10,14,18,349,"Zygomaticus Major, Orbicularis oculi"
1747581059,happy,447,37,24,17,36,41,41,276,"Orbicularis oculi, Zygomaticus Major"
1747581059,happy,7,24,11,39,15,21,18,303,Orbicularis oculi
1747581059,happy,398,26,29,16,31,16,22,438,"Orbicularis oculi, Zygomaticus Major"
1747581059,happy,202,31,37,6,26,41,24,17,Zygomaticus Major
1747581059,happy,373,39,14,27,22,38,30,288,"Orbicularis oculi, Zygomaticus Major"
1747581059,happy,257,34,26,12,37,23,48,193,"Zygomaticus Major, Orbicularis oculi"
1747581059,happy,244,20,39,7,15,35,44,26,Zygomaticus Major
1747581059,happy,377,23,43,38,38,23,19,297,"Zygomaticus Major, Orbicularis oculi"
1747581059,happy,17,30,22,32,46,29,43,272,Orbicularis oculi
1747581059,happy,21,34,44,28,30,42,46,241,Orbicularis oculi
1747581059,happy,440,6,32,31,15,24,24,37,Zygomaticus Major
1747581059,happy,442,41,35,23,34,43,33,229,"Orbicularis oculi, Zygomaticus Major"
1747581059,happy,26,14,13,23,23,44,45,452,Orbicularis oculi
1747581059,happy,230,36,51,3,29,31,10,329,"Orbicularis oculi, Zygomaticus Major"
1747581059,happy,373,15,16,4,28,24,40,204,"Zygomaticus Major, Orbicularis oculi"
1747581059,happy,196,40,34,7,14,10,19,356,"Orbicularis oculi, Zygomaticus Major"
1747581059,happy,456,46,31,31,35,18,16,210,"Orbicularis oculi, Zygomaticus Major"
1747581059,happy,197,13,42,40,46,46,43,392,"Zygomaticus Major, Orbicularis oculi"
1747581059,happy,32,18,17,33,9,24,24,347,Orbicularis oculi
1747581059,happy,15,46,33,40,7,47,27,451,Orbicularis oculi
1747581059,happy,319,12,39,20,36,9,49,411,"Zygomaticus Major, Orbicularis oculi"
1747581059,happy,15,10,31,29,45,33,43,421,Orbicularis oculi
1747581059,happy,280,10,14,27,21,43,22,447,"Zygomaticus Major, Orbicularis oculi"
1747581059,happy,211,19,21,34,18,16,45,194,"Orbicularis oculi, Zygomaticus Major"
1747581059,happy,388,43,32,35,25,15,14,433,"Orbicularis oculi, Zygomaticus Major"
1747581059,happy,361,42,44,20,8,5,27,229,"Orbicularis oculi, Zygomaticus Major"
1747581059,happy,291,43,23,31,34,43,17,207,"Zygomaticus Major, Orbicularis oculi"
1747581059,happy,15,17,34,40,17,7,40,308,Orbicularis oculi
1747581059,happy,268,24,38,47,23,34,14,27,Zygomaticus Major
1747581059,happy,212,43,45,22,45,45,26,4,Zygomaticus Major
1747581059,happy,181,47,14,23,24,33,36,240,"Orbicularis oculi, Zygomaticus Major"
1747581059,happy,42,6,10,39,20,6,16,434,Orbicularis oculi
1747581059,happy,444,13,40,10,33,29,38,5,Zygomaticus Major
1747581059,happy,414,36,37,8,30,19,17,39,Zygomaticus Major
1747581059,happy,249,12,22,44,25,45,24,420,"Orbicularis oculi, Zygomaticus Major"
1747581059,happy,46,21,41,25,11,30,31,238,Orbicularis oculi
1747581059,happy,348,19,46,36,12,16,45,22,Zygomaticus Major
1747581059,happy,217,45,51,23,24,8,28,301,"Zygomaticus Major, Orbicularis oculi"
1747581059,happy,308,26,27,31,5,14,17,42,Zygomaticus Major
1747581059,happy,200,26,32,27,8,24,40,234,"Orbicularis oculi, Zygomaticus Major"
1747581059,happy,45,20,26,17,43,39,36,267,Orbicularis oculi
1747581059,happy,426,37,51,8,21,42,17,360,"Zygomaticus Major, Orbicularis oculi"
1747581059,happy,389,39,43,37,36,7,28,222,"Zygomaticus Major, Orbicularis oculi"
1747581059,happy,16,43,27,20,8,10,15,355,Orbicularis oculi
1747581059,happy,277,14,15,14,16,10,42,247,"Orbicularis oculi, Zygomaticus Major"
